Uniq Id	Crawl Timestamp	Dataset Origin	Product Id	Product Barcode	Product Company Type Source	Product Brand Source	Product Brand Normalised Source	Product Name Source	Match Rank	Match Score	Match Type	Retailer	Product Category	Product Brand	Product Name	Product Price	Sku	Upc	Product Url	Market	Product Description	Product Currency	Product Available Inventory	Product Image Url	Product Model Number	Product Tags	Product Contents	Product Rating	Product Reviews Count	Bsr	Joining Key
500806531bfb7f74935e9685cfad5491	2020-05-17 15:34:53 +0000		b3444eae7d8f7e08fddcf7242f32d4b5	UPC: 881705358401	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Jovono	Jovono Head Chain Hair Accessories Bohemian Hair Band Gold Headpiece Leaf Chain Headband for Women	8.66	B07FDFBC9R	UPC: 881705358401	https://www.amazon.com/dp/B07FDFBC9R	US	✿ABOUT THIS ITEM✿ ♬This head chain use Alloy ♬Very unusual head chain which You can match any clothes ✿NOTICE✿ Please allow slight size difference due to manual measurement,because the photo display reasons, picture can not guarantee the color of page display and the true colors of the products is completely consistent, I will try to explain it. ✿RETURN P0LICY✿ 1. Products with quality-related issues may be returned for a refund or exchange by contacting us within 3 days of receiving your items. 2. Any product that has been used does not qualify for return or exchange. 3. All returned items must be in brand-new condition,unused and with original label. ✿Maintenance✿ 1. Please try not to let accessory with water, alkali liquor and other caustic liquids 2. Please take off accessory before take exercises. 3. Please make sure to take off accessory before go to bed at night, please put accessory in a closed package. ✿CONTACT US✿ Any question, please feel free to contact us. We will reply you as soon as possible. ✿THANK YOU✿ ♬HOPE YOU LIKE MY STORE♬ HAVE A NICE DAY!	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51m29MOjhJL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41WQ3J2PgQL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51kT0UX-2eL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BSDkzjneL._.jpg|https://images-na.ssl-images-amazon.com/images/I/512aEyxWObL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51LFWjkbDYL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41HLfLKnnvL._.jpg	""	Jovono Head Chain Hair Accessories Bohemian Hair Band Gold Headpiece Leaf Chain Headband for Women	Elegant Leaf headband :Romantic hairband is suit for DIY hairstyling and Eye-catching when wear it in the street.Such a nice head band to wear with plenty of hairstyles.The fashion headband can match with your dress easily.Proper maintenance, equipped for a long time still bright as new. Women Leaf Headbands :High quality of elastic tie and metal leaf ,will stretch it to fit around your head and steady on your head ,great as hair decoration for hairstyling .Headband fits snug but not so tight as to give headaches. Fashion and stylish design make it eye-catching when wear it in the street. Perfect for curler hair or straighten hair ,long hair or short hair. Great accessory and decoration for girls, women. A good choice as a gift for your friends. Product Details:Material:gold plated,alloy,Elastic;Size:Length size : 22cm/8.6in； Leaf size :about 3cm/1.18in;Color: As picture show;Adjustable Hair Band: Elastic hair band is adjustable for your head. Golden leaves is designed for your hair.Suit for most head size.Perfect for hair styling colors and kinds of hair colors Package Include: fashion headband;100% SATISFACTION & MONEY BACK GUARANTEE:60 days refund and resend gurantee. We will send out your parcel via surface mail e-pack which need 7-15 days normally.	3.2	3	#688,722 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #17016 in Fashion Headbands	1b54369f6f7f8121f01bac2ca55e0719
9ce749646211d7269e215580c1db3ee4	2020-05-17 13:54:16 +0000		994b300252670edd5ef8324a4afa233b	""	Competitor							amazon.com	Baby Products > Feeding > Solid Feeding > Utensils	OxfordKorea	Figure Design Oxford Stainless Training Chopsticks Spoon Fork Case Set for Right-hand Children Kids (BlueSpoonForkChopsticks-Stainless)	24.49	B077WXJCSS	""	https://www.amazon.com/dp/B077WXJCSS	US	""	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51qyYmWeTXL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZKqSiqajL._.jpg|https://images-na.ssl-images-amazon.com/images/I/511pnCNmtHL._.jpg|https://images-na.ssl-images-amazon.com/images/I/519v7q1pc7L._.jpg|https://images-na.ssl-images-amazon.com/images/I/416OPE8uyxL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31c2%2B0uCilL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41R8tZmWOnL._.jpg	""	Figure Design Oxford Stainless Training Chopsticks Spoon Fork Case Set for Right-hand Children Kids (BlueSpoonForkChopsticks-Stainless)	""	5	2	#52,103 in Baby (See Top 100 in Baby) #851 in Toddler Utensils	ed83f0996a6d64e10f99545366691dec
1205d89745d93c2c8113af4dfe05049e	2020-05-17 14:29:59 +0000		45b672aac283cb05c26c17ae8c910e51	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Flatware > Serving Utensils > Cake, Pie & Pastry Servers	Walfos	Walfos Pie Server, Stainless Steel Pie Spatula, Serrated on Both Sides, Comfortable Handle Easy to Grip, Professional Cake Cutter-Great for Pies, Pizza, Cake, Cheesecake and Lasagna (1 piece)	7.99	B082KCTT5M	""	https://www.amazon.com/dp/B082KCTT5M	US	The terrible experience you may meet when using Other Brand Pie Server × Difficult to cut. × The blade separates from the handle. × Get rusty. × Leftover food linger on the crevice. Walfos professional pie knife have none of those disadvantages. Conversely, our kitchen pizza cutter have many advantage. √ Food Grade, healthy for using. √ Stainless Steel, Will never get rusty. √ Serrated edges on both sides, easy to cut. √ Easy to clean and dishwasher safe. √ Dry fast with no residue. Give it a try! You will find it amazing! ----- Our Guarantee ----- We Offer An Iron-Clad 3 Tier 100% Money Back Guarantee: 1 .If you're not satisfied with the our products for any reason, ship it back and we will refund your money 2. If the product breaks or is damaged, send it back and we will replace it for FREE in time. 3. Even if you lose the products,just let us know and we will send you out a replacement for free! ABOUT WALFOS The WALFOS Brand is focusing on HIGH QUALITY kitchenware products all the time.Here at WALFOS, the quality of our products and the satisfaction of our clients are the two greatest passions of our brand, therefore we do our best to bring you top quality items at competitive price	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41M4aK%2BTxCL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51h8FbBvv1L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51GrLZpeoTL._.jpg|https://images-na.ssl-images-amazon.com/images/I/517Ix8mLfmL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51qYBq17CuL._.jpg|https://images-na.ssl-images-amazon.com/images/I/61AtjF3j4hL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41UyPobvC7L._.jpg	""	Walfos Pie Server, Stainless Steel Pie Spatula, Serrated on Both Sides, Comfortable Handle Easy to Grip, Professional Cake Cutter-Great for Pies, Pizza, Cake, Cheesecake and Lasagna (1 piece)	Make sure this fits by entering your model number. ★ HIGH QUALITY ＆ PROFESSIONAL PIE SERVER - Walfos pie server is made of Food grade 430 stainless steel, serrated edges on both sides can makes a clean cut in any crust, stay sharp and resist rust. Very strong, built to last. ★ ERGONOMIC BIG HANDLE FOR COMFORT - The sleek handle is made of plastic and strong stainless steel. Easy-grip and ensure smooth usage with minimal effort.The Sleek, brushed stainless steel fins for comfort. Size:8.3″ x 2.5″ ★ MULTIPURPOSE USE - Walfos pie server can meet many of your expectation. It is perfect for Pies, Pizza, Lasagna, Cake, Flatbread, Tarts, Quiche or Cookie Dough. A real must have for home. ★ EASY TO CLEAN, DISHWASHER SAFE - Cleaning is a breeze. Simply hand-wash it with warm water and soap and it will look as good as new. No more worries about how to clean stuck food from your pie cutter! Dishwasher safe. ★ 100% MONEY BACK GUARANTEE – We are so confident you'll think we have the best Pie Knife on the market. If you have the slightest problem with our product,please feel free to give us a message and we will send you a new one right away without any cost on your side or full money back. We go out of our way to make sure every customer is happy and satisfied with our product and service.Order now, safe and secure, with Amazon Prime!	5	1	#36,177 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#36 in Cake, Pie & Pastry Servers	8102d32668b9d68e4a7f4eb57cb9d820
a4089108015ed2164406d78f35c631c5	2020-05-17 14:46:59 +0000		3ed2235a8716fcd39e98029038de93a7	UPC: 745672592278	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	ZIYAN	2 Pack Velvet Wide Headbands Knot Turban Headband Vintage Hairband with Faux Pearl Elastic Hair Hoops Fashion Hair Accessories for Women and Girls By ZIYAN	10.99	B07XKZPMN7	UPC: 745672592278	https://www.amazon.com/dp/B07XKZPMN7	US	| ZIYAN 3 Pack Velvet Wide Headbands Knot Turban Headband Vintage Hairband with Faux Pearl Elastic Hair Hoops Fashion Hair Accessories for Women and Girls | | Package includes | 2 x Hairbands (black,beige colors) | | Specifications | Width: 1.97 inch/ 5 cm | Style: Vintage | Material: Plastic,Velvet, Faux Pearl | Size: 15cm x 5cm/5.9&quot x 1.97&quot (Approx) | Color: Black,beige | | Notes: | -Due to the light and screen setting difference, the item's color may be slightly different from the pictures. | -Please allow slight dimension difference due to different manual measurement. | -The material is soft,too hard pressed or pulled will damage the product.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41giOG17ZjL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BKYef7uBL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41Zu%2BOmKJwL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51Z5ibb78PL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41c1sLngF1L._.jpg	""	2 Pack Velvet Wide Headbands Knot Turban Headband Vintage Hairband with Faux Pearl Elastic Hair Hoops Fashion Hair Accessories for Women and Girls By ZIYAN	Package Includes: 2 pack of headbands in 2 different colors(including black,beige), stylish and enough to match your clothes. Dimension: Each hair hoop is approx 1.97 inch/ 5 cm in width, elastic hairbands in normal size, suitable for both girls and women. Material: Handmade, made of elastic plastic and velvet, combined with faux pearl beading.Which is stretchable and comfortable to wear, it will not hurt your hair and not easy to slip. Wide Application: These headwear with faux pearl beading design will make you look more charming and fashionable. Suitble for indoor and outdoor use, such as parties, wedding ceremony, dating, concerts or just daily wear. Instagram Friendly:The best product and service for you! You can get the refund for any reasons unpleasant,and we will be glad to receive suggestions from you too.	4	1	#795,169 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #19893 in Fashion Headbands	4072cd59fa374a5e426a5a9f56af0dee
92fac5284ac2c85ad8a37bf4b86c88da	2020-05-17 13:46:46 +0000		0f8764a4144ab72835e8634518699b8c	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Flatware > Serving Utensils > Cake, Pie & Pastry Servers	Julia Knight	Julia Knight Peony Cake Serving Set, Snow, White	92.99	B00382OF3K	""	https://www.amazon.com/dp/B00382OF3K	US	Designer Julia Knight creates luxury, and elegant housewares, serveware, tableware and home accents. - a beauty that transforms even the everyday into something simply and completely wonderful. The collections we create speak to us intimately. Each one has a story to tell-whether born from a study in nature, a random cabbie chat on a Manhattan street, or a dialogue with artisans in Italy and India. Each piece is a work of art, handmade of sand cast aluminum with our signature blend of enamel infused with crushed Mother-of-Pearl. Once these pieces manifest in full brilliance, they begin to &quottalk&quot to one another, too, through the beautiful layering of colors, textures and themes. You'll find that the sentiments are as flavorful as the pieces themselves: Unabashedly bold. Flirty and fun. Glamorous and glowing. Inviting and irresistible.	USD	111111111	https://images-na.ssl-images-amazon.com/images/I/319Eo4sMf1L._.jpg	4760015	Julia Knight Peony Cake Serving Set, Snow, White	Make sure this fits by entering your model number. Hand made in sand-cast aluminum decorated with trademark blend of enamel infused with crushed mother of pearl Size 11&quot by 2.75&quot; Made in stainless steel Works beautifully with the larger bowls Artfully scalloped interior modeled after Peony flower petals Food safe; Each piece is freezer to oven safe at 250 degrees; Hand-wash with warm water and a light soap	0	0	#635,956 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#670 in Cake, Pie & Pastry Servers	7d3026aa056b9b630c438c916cf8f2ef
66d88a42db84c7d0c0b48f875584f3a8	2020-05-17 15:11:03 +0000		1980a1ef2ba446a8d74d24ddc26cf7b1	UPC: 644042598172	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	DesignedDazzle	Two Bead Elastic Stretchy Headbands (1 Brown and 1 White)	8.18	B07YCW2GFT	UPC: 644042598172	https://www.amazon.com/dp/B07YCW2GFT	US	This headband is so comfortable you don't feel it on your head.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51Hc96aV6xL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51BLpsEqz1L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51kJiVWqaWL._.jpg|https://images-na.ssl-images-amazon.com/images/I/4152TMJXx7L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41SiLNQUBxL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41COqEKqVmL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51xXS1%2B8VVL._.jpg	HB5522	Two Bead Elastic Stretchy Headbands (1 Brown and 1 White)	Can't feel it on, sleep with it, no tangling Keep wind out of your face with this beaded headband Comfortable strong flexible elastic Comes in two different color combinations; black or white or navy blue or red or brown One size fits all; 15 inches end to end; .875 inches wide; .13 inches wide	0	0	#912,360 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #23356 in Fashion Headbands	711977edd933c3c713d734e462f798be
1b9926152245310683a167de320973a5	2020-05-17 14:20:35 +0000		1d1c2495a06d0e5db77ce0f4cedef858	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Flatware > Serving Utensils > Cake, Pie & Pastry Servers	Mud Pie	Mud Pie 46300056 Vintage Inspired Cake Just Dessert Server, One Size, Silver	17.00	B07M5RNMLR	""	https://www.amazon.com/dp/B07M5RNMLR	US	Stamped silver-plate dessert server features hammered handle stamped with &quotI'm just here for dessert, &quot and arrives on display card.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/31nFdLV1ZqL._.jpg|https://images-na.ssl-images-amazon.com/images/I/311EneZ3AtL._.jpg	46300056	Mud Pie 46300056 Vintage Inspired Cake Just Dessert Server, One Size, Silver	Make sure this fits by entering your model number. Measures 10&quot Long.	4.6	4	#175,917 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#203 in Cake, Pie & Pastry Servers	564e510091aec66d68fa230f07392f98
71736b0e7f10fc2a828e865283ca5f89	2020-05-17 15:21:36 +0000		4653f56752b5ae2c7ad4fdf198ce6e59	""	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Chicone	Hair Fascinator Comb - Chicone Ladies Bridal Wedding Prom Flower Hair Clip Headband with Rhinestone Pearls	10.99	B075S1KNQ6	""	https://www.amazon.com/dp/B075S1KNQ6	US	To get the high quality and guaranteed products, please purchase from Chicone, beware of imitations!!!	USD	111111111	https://images-na.ssl-images-amazon.com/images/I/51SG1NIo4hL._.jpg|https://images-na.ssl-images-amazon.com/images/I/516FZXQrqhL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51G2rep4JML._.jpg|https://images-na.ssl-images-amazon.com/images/I/51WjwWHDEBL._.jpg|https://images-na.ssl-images-amazon.com/images/I/61hUlgYMxeL._.jpg|https://images-na.ssl-images-amazon.com/images/I/61hUlgYMxeL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51n52sBEXmL._.jpg	""	Hair Fascinator Comb - Chicone Ladies Bridal Wedding Prom Flower Hair Clip Headband with Rhinestone Pearls	Material: lace Lace in Ivory Ivory, White Pearl, Rhinestone, metal; Dimensions: 21x9cm; Weighting: 25g Fantastic hair accessories for festive occasions such as wedding, baptism, communion, summer party, proms, parties and other special occasions. Glamour bridal jewelry hair accessories hair comb Tulle Flower Ivory whitetip white pearl. Elegant Wedding Shape plug comb with unique flower rhinestone design in beige. The Hair Comb is easy to get into the hair and guarantee a good seat on different hairstyles. Please note the rhinestone metal line around the flower can be bended, you can make it a beautiful position after you get the flower from the package	3.2	7	""	f883eafabab478e09bfcaebbc3d1af2d
699282f9cd4777b1728305c40ae3457f	2020-05-17 14:26:47 +0000		937ffc2ebc88063abe81f3df573d9301	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Dining & Entertaining > Flatware > Serving Utensils > Cake, Pie & Pastry Servers	Orblue	ORBLUE Pie Server, Essential Kitchen Tool, Serrated on Both Sides, Great for Right or Left Handed Chef, Stainless Steel Flatware, Cake Cutter	10.97	B011J5MKPC	""	https://www.amazon.com/dp/B011J5MKPC	US	| | | | Rust-resistant It's made from almost entirely polished and brushed stainless steel so it's rust-resistant. | Serrated blade edge on both sides The serrated blade edge runs down the length of both sides, so it can be used comfortably by either a right or left-handed operator. | Cuts effortlessly It cuts effortlessly through even the most delicate pastries without disturbing the elegant shape and appearance. | Dishwasher-safe Dishwasher-safe so cleaning is a snap.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51VaWqoYarL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51L7YeIDI5L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51aJ458ZK4L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51Zrn9KWzbL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41iNqzAvy1L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51DyvujOOIL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51OFZ-eRNrL._.jpg	SYNCHKG069376	ORBLUE Pie Server, Essential Kitchen Tool, Serrated on Both Sides, Great for Right or Left Handed Chef, Stainless Steel Flatware, Cake Cutter	Make sure this fits by entering your model number. PIE SERVER WITH SERRATED EDGE ON BOTH SIDES: The Orblue Pie Server smoothly and neatly slices through pies with ease. Unlike most pie servers, this tool has serrated edges on both sides so it is easy to use by both right-handed AND left-handed chefs HIGH QUALITY RUST RESISTANT STAINLESS STEEL: This cutting and serving tool consists of a high quality and durable rust resistant stainless steel, made to withstand rigorous long term use. ERGONOMIC HANDLE: Handle on this kitchen flatware cake knife has an ergonomic shape that allows for a comfortable and secure grip. DISHWASHER SAFE: Simply toss in the dishwasher for easy and convenient clean-up. VERSATILE KITCHEN TOOL: This will be one of your favorite serving utensils and baking tools. Great for slicing a wedding cake or even as a pizza cutter, this will surely make your life easy as pie!	4.8	658	#6,176 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#3 in Cake, Pie & Pastry Servers	d756d7dc6e5d412295e2f8d091c9e039
f00df3947de9894a49de6d4a73d5c671	2020-05-17 14:19:49 +0000		2abeb985866071bb31041d90bdf1c976	""	Competitor							amazon.com	Baby Products > Feeding > Solid Feeding > Utensils	Time Concept	Time Concept Kids Petits Et Maman Wooden Dinnerware - Duck Design Gift Set - Plate, Spoon & Fork Cutlery, Mug	35.00	B071JBN9CP	""	https://www.amazon.com/dp/B071JBN9CP	US	| Delight your kid in a fun-filled meal with the help of this Petits Et Maman Wooden Dinnerware Gift Set from Time Concept! | This set contains a complete plate, mug, and a pair of spoon and fork. Handcrafted from durable pine wood and other natural materials, each set features a different plate and cutlery shape and mug design. Ideal to use for toddlers who are still learning to eat on their own. | The Time Concept Petits Et Maman Dinnerware Gift Set is ideal for everyday use, birthday celebrations, holiday seasons, and other special occasions. Please note: Actual product size may seem smaller than the pictures shown. | Package Includes:	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41eBaGNkf7L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41idw7e9WvL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51YFWijgxlL._.jpg|https://images-na.ssl-images-amazon.com/images/I/512-32790EL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51vDJgCuJFL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51uF9g2GEtL._.jpg	SFPS1020	Time Concept Kids Petits Et Maman Wooden Dinnerware - Duck Design Gift Set - Plate, Spoon & Fork Cutlery, Mug	Make sure this fits by entering your model number. COMPLETE DINNERWARE SET FOR KISS - The Petits Et Maman set from Time Concept contains a plate, mug, and a pair of spoon and fork. Ideal for toddlers as they're learning to eat on their own. WOODEN CONSTRUCTION - Made from a durable pine wood and other natural materials. Carefully handcrafted with an adorable structure that is finished with Polyurethane coating for a smooth texture. SAFE AND EASY TO USE - Rest assured that the materials used are not going to compromise your kid's safety. Each piece is easy to grip and recommended for handwashing, making it perfect for everyday use. FUN DESIGN VARIATIONS - Constructed in different shape designs that your child will easily recognize and get fond of! Designs include Rabbit, Duck, Elephant, and Car. PERFECT GIFT SET - A great idea when you're thinking of wrapping it up as a gift for other parents or soon-to-be. Please note: Actual product size may seem smaller than the pictures shown.	5	1	#80,302 in Baby (See Top 100 in Baby)|#1,234 in Toddler Utensils	df100b00ec0a1ba058d73bfc49cdb05a
cb622f39cfcc926f18bdd3741367402c	2020-05-17 15:19:28 +0000		fedb0e37639b61d174b6605f703bf9db	""	Competitor							amazon.com	Electronics > Wearable Technology > Clips, Arm & Wristbands	Z-one store	Silicone Garmin Vivofit JR Bands, Soft Silicone Printing Pattern Strap Unadjustable Sports Replacement Band Strap for Garmin Vivofit JR/Vivofit JR 2 Kids (Camouflage Blue, S (4.7&quot-5.7&quot))	9.99	B07X235M4F	""	https://www.amazon.com/dp/B07X235M4F	US	Features: ♥♥The size can be adjusted according to the circumstance of individual wrist, Small 4.7-5.7inch, Large 6.29-6.69inch. ♥♥Band can lock onto Garmin Watch Band Interface precisely and securely. Easy and direct installation and one button removal. ♥♥Softness is moderate, wear very comfortable.Compression molding, sturdy and durable.High quality ,fashion and elegance. ♥♥Ergonomics design perfectly fits children's wrists. The wristband is unadjustable, which can prevent your wristband from being lost. ♥♥You can choose different colors to change your mood in daily life and get various colors to fit your clothes. Package: 1 x Silicone Watch Band for Kids	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41LQu4xH7hL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31MBvr9YU-L._.jpg|https://images-na.ssl-images-amazon.com/images/I/31vfK9IXlVL._.jpg|https://images-na.ssl-images-amazon.com/images/I/313eulL2LqL._.jpg	""	Silicone Garmin Vivofit JR Bands, Soft Silicone Printing Pattern Strap Unadjustable Sports Replacement Band Strap for Garmin Vivofit JR/Vivofit JR 2 Kids (Camouflage Blue, S (4.7&quot-5.7&quot))	♥♥The size can be choose according to the circumstance of individual wrist, Small 4.7-5.7inches, Large 6.29-6.69inches. ♥♥Band can lock onto Watch Band Interface precisely and securely. Easy and direct installation and one button removal. ♥♥ Made of TPU material, Softness is moderate, wear very comfortable.Compression molding, sturdy and durable.High quality ,fashion and elegance. ♥♥Ergonomics design perfectly fits children's wrists. The wristband is unadjustable, which can prevent your wristband from being lost. ♥♥Stylish and fashionable bands, you can choose different colors to change your mood in daily life and get various colors to fit your clothes.	4	0	#127,563 in Electronics (See Top 100 in Electronics)|#1,677 in Smart Clips, Arm & Wristbands	ac15763c14580ae23cda62657dd8ca8a
531f47cbb9633f09c5042aaee277b05c	2020-05-17 15:04:07 +0000		4544f09da6e0e46b80a6244229d41292	UPC: 821968230724	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Sethexy	Sethexy Fashion Women Headbands Velvet Knotted Stretchy Hair Band Travel Sport Yoga Gym Beach Hair Accessories for Girls and Women(8pcs)	18.66	B083FM1RWL	UPC: 821968230724	https://www.amazon.com/dp/B083FM1RWL	US	Product description About this item The most suitable size:The length is 8.2 inch(21cm）,the width is 3.2 inches(8cm),elastic hair band,suitable for most people.The headbands are very suitable for women or girls,comfortable to wear,not easy to slip. Package include:8 Pcs velvet fashion handband for girls and women. Excellent materials:Fine velvet fabrics,the headbands are full of extravagance and exquisite,beautiful and elegant. Occasion:This Fashion hairband are pretty useful for parties,birthdays,weddings,festivals,dances,celebrations,ceremonies,gift and other daily activities. Product benefits: 1.Fashion Style 2.Solid Prints 3.Elastic Bands 4.8 Pack,Super Worth! Features: Wide Application:Made of velvet,the headbands can help with fixing your hair,which is a helpful hair accessory.This delicate elegant headband is a wonderful gift for your family,friends and anyone you loved. Nice Design:The fashion headbands come with firm and flexible elastic band so that they won't slip off easily and have an easy fit for heads in most sizes.Further more,unlike headbands of other marks,ours won't squeeze your head at all. Stay Cool & Stop:Sweatband specifically engineered to increase the airflow between your skin and its soft material.This allows your head to always stay cool and dry during even the most rigorous of activities. Notice:Please do not pull it hard to avoid damage to the product. After-sales Service and Warranty 1.Contact us if you have any questions,we will reply in within 24 hours 2.100% new condition and 100% inspection Return Policy: If the product and the tag are damaged, your refund will be unworkable. Feel free to contact us if you find any problem with the item. Please keep the tags and the product new.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51jhOI3qYIL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41FcjKC8flL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51e7YGMSwlL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51fLlPi4-IL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51OQbIk0YBL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51FkP2MYdXL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41M4I91aSpL._.jpg	""	Sethexy Fashion Women Headbands Velvet Knotted Stretchy Hair Band Travel Sport Yoga Gym Beach Hair Accessories for Girls and Women(8pcs)	Size:The length is 9 inch(23cm),width is 3.2 inches(8cm),elastic hair band,suitable for most people.Pack includes 8 packs bohemian headband. Soft elegant charming headbands for Women.Hight Quality:Made of soft velvet and elastic fibers.The natural cotton and stretch fabric will ensure to be soft and comfortable. Occasion:Suitable for girls and women to wear in any occasions such as parties,home coming parties,concerts and so on,you can choose different hairbands according to your needs. The hair band is made of velvet,with high durability,not easy to fade and easy to use.Because elastic and soft enough so that they won't slip off and won't leave marks on your head. Good customer service:Please do not hesitate to contact us if your package has any quality or quantity problems,We will reply in within 24 hours.	5	0	#806,566 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #20247 in Fashion Headbands	a90cd3d91c97011b2718fbeafffd99c0
